Review Text,Label
"I loved this dress especially because each flower appliquã© was so beautiful. however, each attached to one another by single threads. given that i wear lots of rings, i could already tell that i might snag these beautiful flowers. additionally, the appliquã©s are sewn so close to the back zipper that some of the flowers were already getting damaged from the dress being tried on. overall, if you are very careful, this is an amazing dress, but i did return it because of its delicate nature.",Neutral
"I absolutely adore this cardigan. it's very feminine, stylish, and comfortable and the gold color is gorgeous. i received numerous compliments when i wore it to work the first time. it's the perfect weight for transitional weather or chilly offices.",Positive
This dress is absolutely darling! it is light as a feather and floats on the body. the fabric looks almost handpainted and fits like a dream. i disagree with the previous poster and i think it looks very rich. super comfortable and i know i'll get lots of wear out of it. you can dress it up or dress it down. love it!,Positive
"I had high hopes after reading all of the reviews, but as you can see, the dress didn't live up to them. i ordered a size 8, and maybe a 6 would've fit better, but i'm not going to find out. the sheer area on the model really stands out; it does not in real life. there were loose threads throughout, and there really shouldn't be at this price point. i was going to wear this to a wedding, but as a member of the wedding party, i don't think it would picture well at all. i'm sorry that it's headed",Neutral
"I wanted to love this skirt. i love high-waisted skirts and the length seemed flattering on the model; it was not so flattering on me. the fabric is so lovely--truly the photos online don't do it justice. it's heavy and luxurious, wonderful for fall or winter, and the gold, gray, and navy floral pattern is not too flashy or bold. plus, pockets! however, the midi length did not work for me, despite the product's suggestion that it was a universally flattering length, just above the knee. i'm not",Neutral
"I love this tunic. the knit is soft and comfortable and very easy to wear. i purchased ""moss"" and can change the look of the outfit by adding various accessories. the slits on the side are cut rather high and i have found that jeans or leggings of a thicker fabric look best.",Positive
"Not a summer dress even though the photos make it seem like it's for hot weather. the weight and layers and synthetic fabric is very substantial. it is a bit scratchy where there is maroon fabric, but not intolerable. i love this dress but it's beyond a-line, it's a tent. i'm keeping and will wear for fall with a long sweater to flatten the fullness that's seen in profile. for my body type (top heavy, thick shoulders/back/upper arms), i chose the smaller of my size range. definitely size down if",Positive
"The fabric on this top is just so soft. it's a thin cotton knit, and drapes beautifully.

the top runs tts, but.....it is tailored to the body. it's not loose and wide in the width. the length hits the top of the hips just as shown.

this works for casual or dress. for dress, i just put a fancy rhinestone pin over where the knot is. btw, i bought this in black, which is why adding the pin glams it up. although i bought it in black, it's not sheer so a cami isn't needed.",Positive
Lovely dress in bright teal color. the zipper was a bit sticky as the other reviewers had mentioned. unfortunately i sized up (6) based on past reviews and had to exchange for a smaller size(4). the fabric does have a bit of stretch so i'm really not sure why so many people had sizing issues. this is really a great buy with the current sale. tempted to pick up the red version too.,Positive
"Great blouse for curvy women. i'm always an xl in retailer tops, and even then sometimes the xls can be too tight to keep. however, i was so happily surprised with this blouse. the arms are usually an issue for me, but the arms in the blouse are perfect and loose in the bicep area. this blouse fits beautifully and is really high quality. the blouse lays nicely everywhere. i plan to wear it with a pair of gray pants so the lace cut out at the bottom shows up more. the lace is heavy duty and doesn't",Positive
"Not long ago, i bought a pair of hei hei pants that i love, so when i saw these, i immediately tried them on. i love them too. they are pretty and comfortable, and i am so happy to get away from tight jeans! they are also very flattering. size wise, i find that i have to size down with hei hei, perhaps because they have a looser cut.",Positive
"First of all, this skirt is as cute on as it is in the picture. very flattering. i am a curvy gal on the bottom and this is flattering. that being said, it runs small. i purchased a large which is my usual size, and i need another inch or two all over to make it work. part of the problem is the material. it is a very heavy, durable upholstery like material. there is absolutely no give to this. it is a very stiff material as well -- more what i would expect on a sofa than on my skirt. the skirt c",Negative
This tunic is flowy without having too much material to make you look bigger.  i love the way it fits.  i'm 5'4 125 lbs and got a small.,Positive
"Skirt was too big in the wiast and too much fabric. was not flattering, and generally not cute enough to warrent spending 50$ to get it tailored. usual size, oop felt atleast 2 sizes too large. the pattern on the skirt, and the nuetral color is very nice. if you can find one that fits, would be a nice 3 season skirt!",Neutral
"I'm always looking for easy casual items that will withstand being washed a million times, and i think this one will fall into that category. it's a nice thick knit - durable yet soft and sooo cozy. length is fantastic for leggings. i'll basically live in this on weekends!",Positive
"I love this cut of shirt. the stripes are fun. i did have to go up a size due to my bust (34dd), which made the lower part a little bit more flow-y. regardless, i still love this top. so much that i have bought 3 of the prints available.",Positive
"This is a beautiful top! it fits like a glove, very flattering.& got lots of compliments.
i am 5'4"" and 125 lbs, i bought size medium. love it! worth the money:)",Positive
"This dress is black and white as pictured (as opposed to actually being cream), and it fits true to size. i've found that this particular brand runs tight in the shoulders for me, but that isn't the case here. the cut is very flattering, and it's great that this has functional pockets.

i was excited that the skirt is fully lined, but the top is ridiculously sheer. even with a nude bra, this dress needs a camisole underneath it. it's so flattering, but i'm not sure if i'll keep it.",Positive
"This top runs a little large. i should probably return for a smaller size but figure after i wash it, it'll shrink a bit. it's very flattering on and i really like the asymmetrical design. the only thing i don't like about it is that the fabric is a little itching without wearing a tank top underneath.",Positive
"This is a great throw in your weekend bag summer dress. it runs a bit large, especially on the top, but i'll make it work. back is a bit low, so a cardigan would be required for office wear.",Positive
Purchased the xs blue. love the fit and light material. perfect casual tee for warm weather. no shrinkage after washing in cold water and minimal wrinkles when hung immediately.,Positive
Love the quality and fit! it runs small so i got one size bigger.,Positive
"This is a gorgeous dress that while it runs quite small ( i normally take a s or xs ). i had to exchange it for a medium. i am 5 4"" and it falls below the knee which is how i like my dresses. it is a gorgeous pattern of color which could be worn for 3 seasons. i look forward to wearing it for many special occasions.",Positive
This fits like a dream! the almost three quarter length sleeves are perfection. worth every penny!,Positive
Wasn't sure about this but got the xs/s on sale. the style is very wide and is longer on me than pictured. somehow it works because it drapes nicely from my shoulders. should be comfy to wear in the summer. the two i received are a deep turquoise and will pair nicely with some of my favorite jewelry.,Positive
"A versatile, pretty and feminine addition to your closet. perfect with black pants, jeans, shorts...dress it up, dress it down.",Positive
I can't wait for the milder weather to arrive so i can wear this tunic. it is very stylish and elegant and one of those rare pieces that makes you feel good wearing it.,Positive
"This dress is very pretty in person, and perfect for warm and hot weather. the material is comfy and breathable, and the length is perfect. for reference, i usually wear a medium in retailer dresses, and ordered this in a medium as well. at that size, it does not bunch up around the waist as much as it would if i had ordered a large, but then the fit would have been baggier elsewhere on my body. i am fine with it being a closer fit across my waist, so i would say it fits true to size for me, but w",Positive
"Like the other reviewers experienced, i received my top in the mail, and it does not have the straps as shown in the online pictures. not to say that the top is not attractive, though, and i'll be keeping it. very comfortable and cool in the triple-digit heat in my community.",Positive
"This top is absolutely gorgeous!! i ordered in xs and unfortunately could not button it, too tight. for reference i am 5-3"", 120 lbs, 34b. i will definately be exchanging it for a size s, i just love how classy and glamorous this top is. i do wish it were a few inches longer, but it still looks so nice. i agree with other reviewer how nice it will go over a cocktail dress. hoping the size s has a better fit on me!",Positive
"I was excited when i saw these shorts in my local retailer store. i wear a 25 sometimes 26 and i grabbed an xs. however, when i tried these shorts on i was sad to see that they run big and looked baggy on me. they fit, but are really loose. i am probably going to have to return these because they don't come in an xxs. they are great shorts and a perfect length, but make sure you size down.",Positive
This would have been a cute top but the shoulder seams come halfway down the arm and give it a really weird shape. it looks smooth and fine on the model but in real life they stick out and make you look boxy. too bad!,Negative
"Alas, i so wanted to love this. the photos of the models wearing it look gorgeous -- flowy, drapey, ultimate grecian goddess. but it just doesn't work unless you're super-skinny. too much material. almost bulky; strange looking. the print is so beautiful -- i love the pink floral, and i love the whole idea of the dress. but it just doesn't work. have to send it back. 

(i'm 5'6"", 135 pounds, 38-30-38, and i ordered a 10.)",Negative
Saw this in store and knew i gotta have it! beautiful colors and slimming effect.,Positive
"I think this shawl is much more stunning on than on the hanger. i think it will be a great piece to transition into fall, wearing it over a black or white tee. it can be dressed up or down. especially for the sale price, a great piece!",Positive
"I bought this beautiful  dress at the store yesterday and had some assistance from staff,  which was great.  the tie,  that another reviewer referred to, is essential,  i believe.  when tied in the back,  slightly high and sinched just enough to define smallest part of waist,  it falls beautifully and frames the center panel perfectly.  i, personally,   would never cut the tie off.  at least try it this way before making that decision.",Positive
"I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress, but it is not worth the money. it is poor quality, a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.",Neutral
I am in love with this suit. i got the white floral. it's beautiful and classy. it feels like great quality too! i am going to get the black color too when it's back in stock. i am 5'9 and about 140lbs (32 dd) and i'm wearing a medium. i got both the small and medium and decided to keep the medium. it does have more fabric with the medium but the bigger size covers my chest and bigger bottom.,Positive
"I love this coat, and wanted it to fit so badly! a 12-14 always fits well, but i can't even start to button up the large in this coat. so sad!!!",Positive
"Needed a pair of grey pants to go with some of my jewel colored tops.
hei hei is my favorite brand of pants and these did not disappoint.  they fit like a glove and are true to size.  i don't think the picture does them justice.  if you like comfort you certainly will not go wrong with these pants.  you can wear them year round except in the heat of the summer.  i would not hesitate to purchase them.",Positive
"After seeing an influx of this dress in my instagram feed i decided to go ahead and purchase it last weekend. i'm usually leery with the length of swing dresses, for instance the endora swing dress (paper crown) is a touch too short for my taste in petite sizing. either way, i decided to go ahead and purchase this dress in petite considering no previous reviews mentioned the length of the dress to be an issue. 

typically, i take a size 0 or xs in retailer clothing. i ordered a size 0 petite and",Positive
"This shirt is absolutely beautiful. however, it runs very small. proportion-wise it's okay in the shoulders, bust, and back but it's too short! definitely order up!",Neutral
This is exactly what i was looking for! a simple black blouse to pair with a bold pair of pants or skirt. falls nicely and the material is quite stretchy making it super comfortable.,Positive
"Such a beautiful pattern on a lovely fabric. soft to the touch and flows beautifully. i love the lacing and even the butterfly sleeves - which i'm usually not a fan or. i have a feeling i'm going to wear this to death once the weather warms up! my only complaint is the slip, which is a scratchy material that is also completely see through. it's also very short, at least for my comfort. i have a plain black slip i'll be using instead, which is fine with me as i bought the dress for the outer shel",Positive
"This vest goes with literally everything. it is the perfect amount of added warmth - though it's a bit hard to fit under a coat. the only thing i will say negatively about it is that it seems to shed on the inside a bit... but otherwise the quality, color, and length are perfect. and i love the pockets!",Positive
"I couldn't believe there weren't more reviews complaining about the arm size... then i found them!  yes, this is a cute shirt, if you have toothpicks for arms!  so true!  the shirt is adorable... a bit guazy (so not going to be super warm for fall/winter... but i live in cali so that's not an issue).  but, my arms aren't even big, and this shirt is so snug around my arms!  unfortunately it's going back :(",Neutral
There's are just what i was looking for! these are perfect in texture and thickness...not too thick but not too thin. super soft fleece on the inside. i both both the black and green...i will most likely but the grey soon enough.,Positive
"I own a couple of pairs of natori hipsters and recently purchased the yellow to go with the front close natori bra. i tried to wear thong panties but they just didn't work for me. thankfully, natori makes these lovely panties that still make me feel sexy and they are way more comfortable. they also receive rave reviews from my husband. : )",Positive
I had hopes for this shirt but was disappointed in the fabric...it's very stiff and heavy for a summer blouse. will be returning it.,Negative
"Taking the sweater out of the package i was kind of skeptical because of the shape, but to my surprise it looks like as it does on the model. it does take a minute to figure out how to wear it. i ordered the medium (normally wear a size 8) and is a little long, but goes with my personal style. i love the idea of being able to wear it out without looking frumpy or comfy at home.",Positive
This print is so cool! the shirt is just a little loose so order your usual size and it will fit perfectly.,Positive
"This top is beautiful and unique, but also i predict it will be high maintenance with the sleeves -- definitely have to be careful with the delicate sleeves.",Positive
"Tried and bought this in the store! loved it. my normal size 4 worked great. little word to the wise, be careful zipping it up, which is a little tricky. the first one i grabbed had a broken zipper. just takes a little work getting it up bc the fabric is thicker.",Positive
"Get creative with the neckline or let it fall where ever. this is a purposefully slouchy, uber casual, super soft",Positive
"Looks great on the model, but in actuality there is way too much fabric; what should be flowy and billowy looks like a tent (or a maternity top on a petite woman). it didn't matter which size, they all fit me disastrously. i love the look and i thought of keeping it and having it taken in, but there's too much fabric under the chest to make it an easy cut/alteration on the side seams. sometimes i wonder who comes up with these patterns, and if they pin the shirts back on the models. if you put a",Negative
"This dress is beautiful. i cannot begin to express how pleased i am with the design and timelessness of this dress. in my mind, it takes me back to the 20s and 30s more so than a flapper dress as it exudes the simplicity yet elegance of the early 20th century. the champagne color is light and airy and it is incredibly comfortable to wear. i am wearing this to a musical at the tuts theatre in two weeks with pearls.",Positive
"This jacket was a gift for my daughter,it fit like a glove and she loved it !",Positive
"This is a chunky, boxy sweater. it runs big. the pictures don't really show how over sized the cowl neck is. i love it and think it looks great with skinny jeans or leggings. but the over-sized shape might not work with every body type.",Positive
"Although this isn't a soft top, i didn't find it that scratchy or bothersome at all. it's 55% linen! and, for linen it's soft. it's also got tons of stretch which makes it very comfortable as far as movement. 

i bought the black, and i do not find this sheer or see-thru. it's a light thickness which makes it perfect for layering under a jacket or sweater for a cool spring or warm fall day. i found it running tts, with the sleeves and length a little long (i'm petite) making perfect for the av",Positive
"This dress is very well made and the fabric hangs beautifully. i weigh 125 and usually wear a small but sized up to medium for a longer sleeve and hem. the print, fabric and style make it appropriate for daytime or evening. it should transition nicely to fall and will look great with boots.",Positive
"Love this jacket so much! so comfy and great for traveling. i love the fit and the way it wears,",Positive
"I love, love this top! it's the perfect peplum tee! i would get more if this was offered in more color combos! the stripes add a cute effect to the tee and it's a perfect soft cotton. can't say enough about this one!",Positive
Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Positive
"Could not wait to try this on when it arrived, jumpers are tricky in the way they can ride up and become unflattering. not the case here, i usually wear a size 8 but i decided to order a size down for a size 6. i am 5'5 and 150 lb. being the fact that i am in the midst of losing weight i thought i would rather it be more snug and this really was just right. the pockets make it casual and cute, while the print and bare shoulder make it fresh and chic. you will love!",Positive
"Absolutely adore this dress and plan onwearing it to a wedding. it is so well made and luxurious, i feel amazing in it! even more gorgeous in person",Positive
"I own a couple of bailey 44 dresses and am a huge fan of their comfort and ability to flatter my figure. when i saw this one on a special promo, i knew i had to try it on. once i did, i knew it had to come home with me. i wore it to a work event last night and look forward to wearing it on a date night soon. i am a s or m and took a s in this dress. i went with cobalt and paired it with gold jewelry as in the photo.",Positive
Great transition into fall. super soft and comfy. great yellow without being too yellow love it.,Positive
This sweater is like a giant hug. i wore it today and received so many compliments.,Positive
"I received this jacket in an 8. fits great with room . i am a 34dd chest for reference as i was not sure if i needed a 10, but the 8 is perfect. see my pictures as i feel the website photos are more bright as the actual jacket is more muted. buttons are very nice but the pocket flaps hit right at the boob area so it my bother some . very high quality, lined and will look great over some retailer dresses in the same color way i purchased last year. depending on the season this jacket would do fine",Positive
"The top is nice, good quality, etc.... but how do you keep the 'off the shoulder' off the shoulder? mine keeps inching up until it's just a boring white top with a strange loose neckline.",Negative
"This lounge robe is the most fantastic, dramatic and comfortable wrap dress!  to the reviewers who posted pictures--you styled this to perfection.   a slip dress underneath is a must have since the opening basically unsecured.  i purchased the medium petite and i am 5'3"" 36dd and 140#.",Positive
"I was thrilled when this shirt arrived.  it is as cute in person as in the catalog.  it's soft, it fit perfect, and it looks great with shorts and pants.  it will be my ""go to"" shirt this summer.",Positive
I do not have an retailer where i live so i ordered this tunic online. the material is extremely soft & comfortable ( not at all itchy). tts. i fell in love with it immediately and can't believe how many compliments i received all day long when i wore it to work ( with some skinny ankle length pants). can be dressed up or down. this is certainly going to get a lot of use this fall,Positive
"Love this top, i would have bought two but the grey is sold out in my size. very comfortable and true to size.",Positive
"I bought these in the store yesterday and am thrilled with them.

sizing: they run large. i am glad i bought them in store because i was planning to buy the 28s and the 26s fit instead. for reference, i am 5'4"", athletic, postpartum, 135 pounds. 

fit: inseam is very long. waist is a flattering v-shape, versus straight across the midline. i find these a little lower rise than i'd ideally choose--they hit around 2 inches below my navel. the back pockets are small and high. i find the butt are",Positive
I loved this t-shirt. i got the grey one in small. i'm a size 2 and 5'3. it is a relaxed fit. i love it because it is a bit different and the flowers add a nice flair. i didn't want t plan t shirt but i also didn't want anything too crazy. fits well and is soft too.,Positive
"I love this dress, but it is too short to keep. i am 5'8"" and weigh 124lbs. most of my cloths from retailer are either a size 4 or a small, but this dress is substantially shorter than other dresses purchased from retailer. it looks adorable on, but it is just too short (about 3 inches above my knees) to be considered professional enough to wear to work.",Neutral
I love this top. it looks as great in person as it does on-line. it does require some adjustment while wearing because it slips up onto the shoulders more than i prefer. the quality is nice and it is very pretty. it is great with skinny jeans and heels for a fall look.,Positive
"This top is a perfect example of why retailer is heaven. the attention to detail is stunning and it drapes beautifully. i am 5'6"" and 140lbs with an average build. an xs fits me perfectly. this top is very flowy. i could wear it until about six months into a pregnancy, yet it is flattering even though i am not currently adding to the human race. it's an investment, but it's high quality and worthy of the price tag.",Positive
"I am so happy with this! i was pleasantly surprised upon receiving it as i expected it to be of lesser quality than what i found it to be. it is a medium weight weave, grey sweater with a beautiful design and texture; one of those pieces that you will tire of long before it wears out! it is a great layering piece but not over bulky or structured tops as it is very smooth fitting without a whole lot of give. that is to say it is not loosely woven so it is better over a snug fitting item. the colo",Positive
"I love this blouse. it is perfect for a curvy figure. i think it runs true to size. maybe size up if you have a larger chest. i love how it is so feminine yet structured. the fabric is lovely, soft and structured all at once. love the knot, i tried it with the stevie ankle jean and couldn't leave the store without it. it is pricey but sometimes its okay to pay $$$ for a perfect fit!",Positive
"The sweater was nice but not as long as on the model. it was itchy also. this sweater was not what i had expected. their was nothing exceptional about it to spend that kind of hard earned cash, sorry retailer. i sent it back .",Negative
Easy to wear dress that looks polished and professional for work.,Positive
"Great, lightweight pants for summer!!! size down the length is slightly long and they stretch out throughout the day. i'm 5'8"" normally a 33 in pilcro and took a large in these. so cute",Positive
"Adore the bright embroidery against the black background!  mine was well done and no loose threads.  although this is all synthetic fabric (which i hate paying for!) but i couldn't help myself once i tried it on.  it's very roomy and if you're slender, size down unless you prefer the breezy swingy look like i do.  this is a three season dress that will do well with layers and without.  i picked regular hem instead of petite and it actually looks slimmer on me than the shorter version.",Positive
I thought this would be cute with leggings based upon the length on the model. i forget that the models are almost 6 feet tall. this has a polyester slip goes under it that snaps onto the shoulders. it came down to my knees and was completely like a sack no leggings and boots with this one. lovely material but not at all figure flattering.,Negative
"This is a lot shinier in person, and the elastic band is really tight but i still selected true to size.
there is a hi-lo hem going on that doesn't flatter my legs but it looks fantastic from the side.
due to the stiffness of the material and the tightness of the band, it can get crumply on the side if you don't get the right size. the material feels a little thin and scratchy.",Neutral
"Found this dress at my local retailer. . it was one of those dresses that just catches your eye.. very,very, beautiful print. . the dress is loose and flowy and feels so comfortable on. i purchased it without a second thought. i am 5'1"" and usually wear a 0 or 2 and the 2 was a better fit for me. so breezy and cool for summer.",Positive
"This is a flattering skirt for work or play. a few things to be aware of: 
- it is a lightweight knit without a lining (would travel great and never need ironing)
- the waist is quite high 
- the waist is quite slim (people with tummy self-consciousness might feel funny in it)
- the hang is flattering for people with butts and hips (such as myself)
- true to size for me

i decided not to keep it because i couldn't come up with enough tops to love it with and because for the money i would",Positive
"This shirt spoke to me, as soon as i entered the store! i love the colorful plaid, the flattering cut, and the light, airy material. at very least, i think this will be a three-season go to!",Positive
"First, thanks retailer for not putting itchy wool or fur in this! it's so soft! gorgeous bias for is super flattering for those of us with less than perfect bodies. for reference, i'm 5'5"", 32dd, 28, 38. size xs/s was perfect.",Positive
Saw this in my local and retailer store and had to have it! well made and easy to dress up for down. perfect with a light weight shirt tucked in for summer and early fall. i recommend sizing up one size.,Positive
Love these pants. also ordered them in blue. great fit and style.,Positive
"Unfortunately, i will need to exchange for a bigger size. i am 5""3"", 115 pounds. i normally wear a 2 or a 4. i ordered a 4 and they are a bit too tight. i am worried the 6 will be to big but love the pants enough to give that a try. excellent quality.",Positive
What a great light dress for spring and summer evenings. i love the length and the laid back style. this dress is true to size.,Positive
"I am very happy with this suit! it is gorgeous and very well made. my only suggestion is to use your normal swimsuit size when ordering rather than their recommendations. i am a 4-6 in dress size but am curvy with a large bust. i went with a medium because i thought there was no way i would wear a small! the medium actually fits great in the waist and bottom, however is small in the top for me. i'm ordering a large to compare coverage.",Positive
"Wish i had snagged both styles of this shirt before they sold out. this is a very cute, work appropriate top - good weight and quality to the shirt. i wear a lot of black and white at work (so sick of gray..why are all business clothes gray?) and this top will be added into my regular rotation.",Positive
"This is one of my absolute favorites! the design is perfect, and the fabric is so beautiful. i don't love the coral color, but the mixed pattern is amazing. it runs a little large. i sized down one size and it fit perfectly. it's very flowy and comfortable. it's these unique, special designs that end of being my favorite retailer purchases. i've gotten so many compliments. very highly recommend!",Positive
Awesome shirt...great transition into fall. somewhat sheer. extremely comfortable!,Positive
When i saw the dress i loved everything about it except the arms made me a little nervous. i ordered it when it went on sale and it turns it the arms are worse then i thought they would be. they are like my grandmother crochet it and accidentally attached my child's dress arms on my dress.,Negative
"I love this sweater. it's sort of like a tunic and sort of like a vest. i am pairing it with leggings and a white long sleeve tee underneath. i'm 5'3"" 109 lbs and the xs fit very well. i love the versatility and design of this.",Positive
"This is truly a beautiful top. the beading and lace are subtle, but add such a special, feminine touch. i love the breezy, swingy shape. very flattering. this is one item i will be sure to treasure for years to come. love!!",Positive
"This blouse is beautiful and true to size. i was so happy it fit after ordering it online. i'm a bit busty and broad but generally wear a m in most retailer tops and the m fit perfectly. length was perfect on me...not too long and not short. i'm 5'1"" for reference. definitely a top that can be worn dressed up with slacks and heels or skinny jeans and flats. love it!",Positive
"This dress is beautifully constructed. it is very fitted and does run on the small side. it will be a perfect derby dress. the lace is lovely and the pearl buttons are great touch. age appropriate for anyone..a very 
pretty dress. simple, classic and gorgeous!",Positive
"The tunic shown here (black and white) is the style i purchased, but not the color scheme. the one i got has a navy background with colorful large dots. the top is very cute, but has one drawback. it has covered buttons all the way down...and the top area gaps a bit so you can see your bra. i remedied the situation by sewing down the area on the placket around the top two buttons. worked like a charm! my new favorite top.",Positive
I own another pair of this brand and these are just as cute and fit the same. i wish the fabric was a bit nice but they still are super cute. they have wider leg holes which are flattering on my muscular build. nice and lightweight and sooooo comfy!,Positive
Such a cute top! i got the black with tiny car faces on it. absolutely adore it.,Positive
"I love this jacket! works so well with business casual outfits, and the color goes with almost everything! great over blouses or t shirts. by far my favorite purchase in quite a while!",Positive
"Beautifully made, incredible beadwork and detail. sleeves are extra long and a bit heavy (and cinched in multiple places, which feels strange), but the blouse is *gorgeous* and absolutely perfect for autumn. i'm gonna return and buy the size down.",Positive
"I coveted this item since i first saw it on instagram. i finally bought it in coral. it's a beautiful coat, the color is lovely and i like the way the hood makes a cute collar when worn down. the only problem is it looks like a bathrobe on me. i am 5'5"" and wear a size 8. i bought a medium, worried a small would not button. the sleeves are far too long. i do not want to go through the trouble of returning, so gave it to my daughter who is four inches taller. it looks cute in her.",Neutral
"I ordered online and got it home tried it on and loved it. it is too cute i plan to wear it with bright colored belt and shoes probably red, yellow, or pink plus i bought a polka dot tote same color cream and black and a blazer can't wait to wear it. i love the fact that i can wear it spring, summer, fall as well winter with my blazer. i'm keeping it.",Positive
"Too tight in strange ways. beautiful dress i was so excited to receive it, however it just did not fit.",Negative
"I was really hopeful that this top would work on me because it is so cute online. however, i was very disappointed when i finally received it. the sleeves look soft and snuggy in the picture but are actually a bit stiff and scratchy in person. i could almost get over the sleeves, but the white part of the shirt was horrible. i am 5'10 and a size 6. i wear a size small at retailer, and i got a small in this top. the bottom of the shirt was a tad short on me and hit just below my belt line-- which i",Negative
"But the back of it, by the waist, bunches just a tiny bit. if i get bigger, it will be too long. but i love the skirt, it is flattering and cute. not itchy for me even if the title says wool. i ordered the 00p and the length is pretty much as pictured, just below the knee in front. the waist is snug, bigger it would fall more on my hips (hence the too long comment earlier. (115 lbs, 26-27 in waist, short legs...)",Positive
Great fabric and color but fits like a potato sack -- so sad bc i would have loved it,Negative
I found this in my local atl store that carries petites before seeing it on-line. the materials is lovely and silky with a full lining. the top lace detailing is a nice touch and will make the dress stand out under jackets or sweaters for cool weather. this is great with any shoe type. very versatile year round piece alone or under layers. should be good for all body types.,Positive
"This is a casual, flattering off the shoulder float dress with pockets! perfect for sunday brunch or a casual night out. and, as other reviews stated the fabric is lightweight but you cannot see anything through it, except perhaps a glance of the outline of your legs but that is it. definitely not a reason to not buy this adorable dress!",Positive
"I really can't say enough about them. they have the perfect amount of stretch, are so comfortable and they keep their shape really well. i would say that you could wear them 3 times before washing. also, the color is perfect. they are tts and even allow for a little extra holiday weight without becoming a torture device.",Positive
"The picture of this top is misleading. it's more like a tent/ super short dress. i ordered my usual size (l) and could easily get away with a small in this top, if the arm holes were not too tight. i def. need to go down to a medium, and maybe even a petite medium since i'm 5/3. the top is 100% cotton, but there is so much fabric there is no way a little shrinkage would offset the amount of extra fabric. it looks like a tent on. plus, the picture and description make it seem like a normal top le",Neutral
"This white blouse is absolutely stunning in person. i wore it with a nude strapless bra. note to self: remove makeup before blouse, otherwise it's all over your blouse.",Positive
Didn't like the dress. look pregnant in it. this dress is going back.,Negative
"While shopping with my daughters, i bought this tee in white. i immediately felt guilty for spending too much on a white tee that was thin and see-through enough that i'd need to wear something underneath. i returned the white, but then retailer had a sale weekend, so i ordered the blue with a discount, so less guilt and the color is beautiful. i don't need to worry about wearing anything underneath - the fabric is very thin and super soft and feels so nice.",Positive
"Living in florida, i thought the design of this sweatshirt was to die for. i was so pleased with the quality when i received the top; however i was nervous to see that it recommended washing before wearing due to the dying process. i washed cold gentle cycle and tumble dried low. turned out perfect and did not shrink! it's adorable. plan to wear it with white denim shorts. i ordered a size 1 and i normally wear a size small.",Positive
"The fit on this jean is amazing, they just run large, and then they also stretch quite a bit after 1-2 wears. i am usually a solid size 30 (and have other pairs of dl1961s) but i am buying in a 28 - so i would say one or two sizes down from your usual size.",Positive
"I was disappointed in this bordeaux top, a brand i usually enjoy. i ordered a medium, my usual size in their tops. it was very very big and did not fit at all as pictured here. also, the fabric is somewhat sheer and while i tried it on wearing a darker bra, the combo of being way too large and a bit sheer was enough for me to return it.",Neutral
"This was a near miss for me. i love the concept of the asymmetrical shoulder cutouts and the contrast of the beadwork to the simple gray crewneck, however, with some of the beads bulging out about 1/4 inch from the shirt, i have to say it almost bordered on gawdy christmas sweater status... but still cool. i actually thought this piece felt fairly sturdy and well-made, but the thing that got me and led me to return it was that even in an xs it was indeed cut wide. if it were a little shorter it",Positive
"Love this top! i tried it on in the store and instantly loved. i wore it and ordered it in another color. i bought my usual size but decided i'd like to have it slightly smaller for the next one, so i ordered down. it can go either way, it's quite flawy and roomy. cool for summer and supper flattering.",Positive
I love the print on these pants. they are beautifully flowy and flattering. the only downside is that they are see through so i'm going to take them to tailor to have a lining put in up to the knee so i can wear them to places other than the beach. i bought them on sale today in the store and bought a size small.,Positive
"Must have - i splurged on the white style and red style; couldn't choose between the two. shape of shirt worked for me. the white style isn't too thin that you have to wear something underneath. costly for the quality of fabric, but i had a gift card, and it is retailer after all.",Positive
"This dress is definitely light weight and it requires a slip or you could wear a black tank and tights with boots. there wasn't a security tag in mine so no holes when i bought in store. i even accidentally caught it on a costume bracelet and it did not rip or damage. although, you probably wouldn't want to sit on concrete or rub against something rough. i would recommend this dress- its gorgeous on. for the price, i think it should come with a slip. fyi, the back half of the waist has elastic,",Positive
"Love the top, but very small to the size. ordered a medium and had to send back in exchange for x-large.",Negative
"I ordered this top on sale and so glad that i did. i am usually a small in tops, but had read that it runs small. i went with a medium and wish that i picked the small. it is definitely a swing top. it's best feature is the detailing; it's gorgeous. i paired it with jeans and a white denim jacket.",Positive
"This dress is great, and looks even prettier in person, the colors are more vibrant. the ruching is very forgiving for the belly and the length is perfect. most maxi's are too long on me, but i ordered a ps and it fit perfect. my only complaint is that it is very low cut, which i was unaware of standing up, but when i sat down at a dinner party, well, let's just say i gave everyone a show :(. recommend wearing a cami or something underneath.",Positive
Beautiful dress. the details are lovely. it feels a little bit like a nightgown. i always wear a slip. bust does run a little small so i unbutton the first few buttons. armholes feel a little small also.,Positive
